regla_idx,activacion_media,magnitud_parametros,importancia_total,bias,Contraste_condicion,ASM_condicion,Homogeneidad_condicion,Energía_condicion,Media_condicion,Entropía_condicion,Varianza_condicion,Contraste_parametro,ASM_parametro,Homogeneidad_parametro,Energía_parametro,Media_parametro,Entropía_parametro,Varianza_parametro
5,1.911949833422495e-06,0.0138608149746383,2.650118288185972e-08,-0.006135066116479969,bajo,bajo,bajo,bajo,alto,bajo,alto,0.006066285339508003,-0.004104401690317029,-0.004725620467922283,-0.004126417611652313,0.0036415447723614314,0.004654213350170567,0.005153238118033217
93,0.0020173417700451945,6.305163356477467e-06,1.2719669405980353e-08,-1.6358357594057808e-06,alto,bajo,alto,alto,alto,bajo,alto,-1.6939531599107394e-06,2.2573396287359443e-06,2.6958674299011154e-06,2.2593425386960363e-06,-2.5707232665629035e-06,-2.5995297576520185e-06,-1.8372707562449556e-06
85,0.005235751205301448,2.3407665943836244e-06,1.2255671517873428e-08,-4.0288494356063766e-07,alto,bajo,alto,bajo,alto,bajo,alto,1.8535354946714027e-06,-1.6173319231939896e-07,4.791704272517992e-07,-2.71392815274921e-07,-4.878911802025203e-07,-6.26829862687456e-07,9.596398684497045e-07
86,0.0029336579687020124,2.3822254477509255e-06,6.988634668039222e-09,4.044359890842636e-08,alto,bajo,alto,bajo,alto,alto,bajo,1.1195036135302192e-07,-3.347771164037528e-07,7.705133957558203e-08,-3.7236255753494074e-07,-8.623875159109138e-07,-1.2333132166926334e-07,-2.1552819241242458e-06
94,0.0011958673665153003,3.1904670608885445e-06,3.815375442058594e-09,-5.766739940642909e-07,alto,bajo,alto,alto,alto,alto,bajo,-7.706645557377313e-07,6.992704429840197e-07,1.0421471960807665e-06,6.87974926752698e-07,-1.4383867978565247e-06,-1.0167005069536387e-06,-2.02524254894472e-06
84,0.00020019447243497604,2.977643425777016e-07,5.961077547229044e-11,3.2660999781656615e-08,alto,bajo,alto,bajo,alto,bajo,bajo,4.6507738349524133e-08,-8.425116633936912e-08,-3.659171500470475e-08,-8.964558174640546e-08,-6.952281400004647e-08,2.8664612181925095e-08,-2.516053824074505e-07
92,0.0001322338926909578,3.26697568257452e-07,4.3200491183352767e-11,-4.953371569433305e-08,alto,bajo,alto,alto,alto,bajo,bajo,-6.81478185231418e-08,5.354991634439641e-08,9.325477670059459e-08,5.1709915965729514e-08,-1.4801894351175433e-07,-9.19312854415047e-08,-2.3459466263529245e-07
83,2.2150435783028898e-05,2.8721935235159653e-08,6.362033819907189e-13,5.544968906988749e-09,alto,bajo,alto,bajo,bajo,alto,alto,1.4569283891484704e-08,-1.3031650798159101e-08,-8.576648077020923e-09,-1.3817533735031208e-08,4.908152659015008e-10,7.2194299302481915e-09,-9.760672565894194e-09
91,1.2327326667804915e-05,2.5453225446504834e-08,3.137702248283497e-13,-4.340296660348751e-09,alto,bajo,alto,alto,bajo,alto,alto,-4.6755934983169086e-09,4.56549776901149e-09,7.915896300174735e-09,4.379433285614267e-09,-1.1900703468337913e-08,-7.856812679041427e-09,-1.7352995921087865e-08
82,1.081392227974575e-06,4.3965445196727574e-08,4.7543890735183305e-14,1.1941565416252318e-08,alto,bajo,alto,bajo,bajo,alto,bajo,1.4569165597676426e-08,-1.956969537495321e-08,-1.865761545526227e-08,-2.0015103920877578e-08,1.0734350737012825e-08,1.744911981569928e-08,-5.16882539335887e-09
90,9.077683586948741e-07,2.412400306978055e-08,2.189900667180479e-14,6.5422881959745065e-09,alto,bajo,alto,alto,bajo,alto,bajo,7.926439499275013e-09,-1.0792600998375048e-08,-1.017253181581003e-08,-1.1045923835499535e-08,5.574171954656326e-09,9.502054957988596e-09,-3.6061103002770027e-09
81,2.3859138286101916e-06,4.072828820383644e-09,9.71741860411547e-15,8.730685720498874e-10,alto,bajo,alto,bajo,bajo,bajo,alto,1.9143058230459745e-09,-1.8676079731466283e-09,-1.351865309160287e-09,-1.96424138210824e-09,2.725851801343629e-10,1.1759302223781979e-09,-1.2370371673918967e-09
89,1.3901227863942946e-06,2.6104555735133037e-09,3.62885377561083e-15,-3.4068031400429867e-10,alto,bajo,alto,alto,bajo,bajo,alto,-3.515810320101204e-10,2.7299998764543405e-10,6.606330414304334e-10,2.46766629325694e-10,-1.208250617544564e-09,-6.685688111629404e-10,-2.023880780771896e-09
80,1.1799861120738405e-07,5.8270543369085464e-09,6.875843191851727e-16,1.583335994371758e-09,alto,bajo,alto,bajo,bajo,bajo,bajo,1.9317831933943035e-09,-2.590757274051244e-09,-2.4759205926370524e-09,-2.6492765727305687e-09,1.4371867199416382e-09,2.3162588330298385e-09,-6.514522434168018e-10
88,1.0290183605010765e-07,3.228520918703185e-09,3.3222073026073807e-16,8.763731547753804e-10,alto,bajo,alto,alto,bajo,bajo,bajo,1.0630588560364571e-09,-1.4419317165353201e-09,-1.364892446203153e-09,-1.47536059083321e-09,7.61142096972381e-10,1.2755786872404736e-09,-4.4721098793889444e-10
96,1.5313706517011189e-12,9.460778781140458e-10,1.448795896767518e-21,-2.31696963463788e-10,alto,alto,bajo,bajo,bajo,bajo,bajo,2.277131916036368e-10,-4.416957859994944e-10,-3.857244510031278e-10,-4.0814473900768516e-10,2.9299424421310425e-10,4.0654097451187537e-10,1.6716678018679582e-10
97,1.0628184756774684e-12,6.570220933003549e-10,6.982952196879027e-22,-1.6091458910993695e-10,alto,alto,bajo,bajo,bajo,bajo,alto,1.581692590387584e-10,-3.067162824295231e-10,-2.678555184937179e-10,-2.8342134733677875e-10,2.0352253218059232e-10,2.823119870012844e-10,1.1617407482117753e-10
98,9.95870312412908e-13,6.151654614480626e-10,6.126250202779128e-22,-1.5065404460458292e-10,alto,alto,bajo,bajo,bajo,alto,bajo,1.48059517046862e-10,-2.8720803262255e-10,-2.5081207043242454e-10,-2.653912063742702e-10,1.905035766785498e-10,2.6434753178158624e-10,1.0868031942396724e-10
99,6.911634824751134e-13,4.272404770024524e-10,2.9529301593934357e-22,-1.0463705190438003e-10,alto,alto,bajo,bajo,bajo,alto,alto,1.028503754602367e-10,-1.9944973540784417e-10,-1.7417915535220195e-10,-1.8430141998738347e-10,1.3234093953535353e-10,1.835797328592754e-10,7.553861071741379e-11
104,3.142818914963193e-14,1.9323697492651873e-11,6.073088198693313e-25,-4.7306037824281585e-12,alto,alto,bajo,alto,bajo,bajo,bajo,4.644485869263861e-12,-9.027882473895854e-12,-7.882520399424354e-12,-8.341431982578562e-12,5.973925919025961e-12,8.307691937590248e-12,3.3961169157865103e-12
105,2.1810723574556746e-14,1.3450354224181474e-11,2.933619579634938e-25,-3.293550946961973e-12,alto,alto,bajo,alto,bajo,bajo,alto,3.2356689135773836e-12,-6.281203974811724e-12,-5.484899446501046e-12,-5.803903701459247e-12,4.162736766954053e-12,5.780845368583296e-12,2.3718143991001465e-12
106,2.0438438019343996e-14,1.2558789861645038e-11,2.5668204818519785e-25,-3.0743425343958224e-12,alto,alto,bajo,alto,bajo,alto,bajo,3.0179692602899276e-12,-5.867897865137862e-12,-5.123325959947601e-12,-5.4216631087767105e-12,3.881659684297694e-12,5.39965132031938e-12,2.205638437220884e-12
100,1.9042134959860764e-14,1.1775832120587016e-11,2.2423698450488135e-25,-2.884160996265782e-12,alto,alto,bajo,bajo,alto,bajo,bajo,2.8351718250921302e-12,-5.497004928046443e-12,-4.800599362773807e-12,-5.079542003341584e-12,3.648218071214649e-12,5.05970351472169e-12,2.0830216190680983e-12
107,1.4183870658052693e-14,8.744211712990284e-12,1.2402676794368356e-25,-2.141116366023435e-12,alto,alto,bajo,alto,bajo,alto,alto,2.1033441127245494e-12,-4.0836611008422595e-12,-3.565911103632727e-12,-3.7733282972916425e-12,2.7059222030897033e-12,3.758308338220941e-12,1.5413921542585877e-12
101,1.3216005995249853e-14,8.17410307425619e-12,1.0802899523516006e-25,-2.0020416532932463e-12,alto,alto,bajo,bajo,alto,bajo,alto,1.968097832909481e-12,-3.815622748725293e-12,-3.3322460346399255e-12,-3.5258592471781005e-12,2.532518626660203e-12,3.512101270709573e-12,1.446150493608764e-12
102,1.2383314102594538e-14,7.657720295512807e-12,9.482795572914815e-26,-1.875540000454161e-12,alto,alto,bajo,bajo,alto,alto,bajo,1.843670703679248e-12,-3.574669888408741e-12,-3.1217980130830084e-12,-3.3031944450314168e-12,2.372377521479464e-12,3.2902911530130332e-12,1.354524272248946e-12
103,8.594513444169464e-15,5.315625394013577e-12,4.5685213913018294e-26,-1.301927575914748e-12,alto,alto,bajo,bajo,alto,alto,alto,1.2798496126823283e-12,-2.481307949573906e-12,-2.166965780356253e-12,-2.292873476341911e-12,1.646889330715471e-12,2.283925770265514e-12,9.404163340767624e-13
32,1.166200850999384e-15,7.17598636064656e-13,8.36864140054599e-28,-1.7568513826157427e-13,bajo,alto,bajo,bajo,bajo,bajo,bajo,1.725158228843215e-13,-3.3521899023062466e-13,-2.926981442358426e-13,-3.0973423747486617e-13,2.2190938516574211e-13,3.084872213211533e-13,1.2622761850262846e-13
33,8.093356002674436e-16,4.993026999605021e-13,4.041034503876882e-28,-1.2226671770726328e-13,bajo,alto,bajo,bajo,bajo,bajo,alto,1.2012816653187572e-13,-2.3315695340989667e-13,-2.0360118890543311e-13,-2.1544114985920567e-13,1.5455112852515294e-13,2.1458727795998728e-13,8.80852441911069e-14
34,7.58404211013015e-16,4.664153667688775e-13,3.5373137823869656e-28,-1.1418450436467515e-13,bajo,alto,bajo,bajo,bajo,alto,bajo,1.1211148787209929e-13,-2.1789834906935115e-13,-1.902553079611916e-13,-2.0133088904458985e-13,1.442048624825073e-13,2.0051766490491919e-13,8.199348564173993e-14
35,5.263235965703937e-16,3.2461451111797017e-13,1.708522769905501e-28,-7.948818906144848e-14,bajo,alto,bajo,bajo,bajo,alto,alto,7.809322563777292e-14,-1.5158970621609427e-13,-1.3237236436426853e-13,-1.4007089411805265e-13,1.0046900628587652e-13,1.3951480615604192e-13,5.724960366368933e-14
108,3.9076062521741766e-16,2.413820799835259e-13,9.43226124906433e-29,-5.91145907358148e-14,alto,alto,bajo,alto,alto,bajo,bajo,5.809667624481429e-14,-1.126960941528119e-13,-9.841491604081346e-14,-1.0413552905769326e-13,7.47511448055521e-14,1.0372603805632918e-13,4.2645181899793766e-14
109,2.7119945785706743e-16,1.6764212390298753e-13,4.5464453116497545e-29,-4.105789852189546e-14,alto,alto,bajo,alto,alto,bajo,alto,4.0356888580599464e-14,-7.826071182364599e-14,-6.834498057390556e-14,-7.23167791147784e-14,5.192850768393098e-14,7.203361297147803e-14,2.9640327012901396e-14
110,2.5411682954153214e-16,1.5695136336294043e-13,3.988398285001141e-29,-3.843703064977994e-14,alto,alto,bajo,alto,alto,alto,bajo,3.777400217563711e-14,-7.327872915710337e-14,-6.399230436772072e-14,-6.771219751647309e-14,4.860209177789757e-14,6.74456986138953e-14,2.7724275492139422e-14
111,1.7636426456010327e-16,1.09011688003656e-13,1.9225766183220223e-29,-2.6698332123865456e-14,alto,alto,bajo,alto,alto,alto,alto,2.6242080152297548e-14,-5.08906834361841e-14,-4.444265274120813e-14,-4.7025455783230136e-14,3.376634633631009e-14,4.684123819995766e-14,1.9272470951690126e-14
40,2.394361659018339e-17,1.4444593178689733e-14,3.4585580087172532e-31,-3.5306150392129944e-15,bajo,alto,bajo,alto,bajo,bajo,bajo,3.4519428082876387e-15,-6.767023630875792e-15,-5.904414479055466e-15,-6.250386869810833e-15,4.433868323159446e-15,6.222206157222455e-15,2.483551376020961e-15
