regla_idx,activacion_media,magnitud_parametros,importancia_total,bias,Contraste_condicion,ASM_condicion,Homogeneidad_condicion,Energía_condicion,Media_condicion,Entropía_condicion,Varianza_condicion,Contraste_parametro,ASM_parametro,Homogeneidad_parametro,Energía_parametro,Media_parametro,Entropía_parametro,Varianza_parametro
87,0.0011941801907748501,0.20434784837194497,0.00024402815255323938,0.004204263075010637,alto,bajo,alto,bajo,alto,alto,alto,-0.025242863895619253,0.0014532652799426925,0.0027584175788717587,0.002490011840843019,0.0029425728768754746,0.017457808400953737,0.20192525922431243
101,0.0008288621223425907,0.28082443634672566,0.0002327647383160088,-0.0005889227552504637,alto,alto,bajo,bajo,alto,bajo,alto,-0.14298591330024935,-0.0004251874044826637,-0.0005542525119001804,-0.0005161016980242572,0.000506645833912528,-0.0007793295022718113,-0.24169283694707497
71,0.0011471452264349535,0.14553058005702005,0.0001669447102127204,0.0040109531795948766,alto,bajo,bajo,bajo,alto,alto,alto,-0.01563097830849302,0.0013835199746979935,0.0026363413918952584,0.0023738772460738327,0.002083578559419823,0.016558175599185626,0.1436165739321965
20,0.00026815548894070954,0.3215678299367826,8.623017866430088e-05,-0.0011299091074238833,bajo,bajo,alto,bajo,alto,bajo,bajo,-0.166620744610367,-0.0003721582783717281,-0.0007684397244452576,-0.0006540064330924964,-0.008650297808666697,-0.004120348269433966,-0.2748620715437081
4,0.00027367158734181127,0.3056882524549052,8.365818928107824e-05,-0.0010943732851639938,bajo,bajo,bajo,bajo,alto,bajo,bajo,-0.15574092054462263,-0.00035727298647791265,-0.0007428927231495212,-0.0006310427195458235,-0.008290670760304616,-0.00400906251931586,-0.26287447603660896
116,0.00025914501662160764,0.26911982807656903,6.974106232010667e-05,8.661787375032519e-05,alto,alto,alto,bajo,alto,bajo,bajo,-0.10278684012304104,3.738002883216984e-05,5.584948030868956e-05,5.4718938444511736e-05,-0.008092792363600526,0.0006803327916324986,-0.24858474652980114
100,0.0002597188857498143,0.2549468334029236,6.621450749685086e-05,8.202733587222075e-05,alto,alto,bajo,bajo,alto,bajo,bajo,-0.09636578460814707,3.75540622913382e-05,5.307507856965017e-05,5.2947923206824065e-05,-0.008431245438054485,0.0006712068950151393,-0.2358812693739452
118,0.00022191127938343857,0.24781429506459107,5.499278726728835e-05,0.0003192800800744643,alto,alto,alto,bajo,alto,alto,bajo,-0.10968443154449503,0.0001732753533776335,0.0002612037583592053,0.0002402523176790945,-0.0005722829936611449,0.0008543869405572897,-0.22221596458750437
102,0.00021911845683153955,0.20753291654276132,4.547429241459855e-05,0.0003369816610346096,alto,alto,bajo,bajo,alto,alto,bajo,-0.09141704879246824,0.00017682512453246494,0.0002696623083266642,0.00024820988942722777,-0.0001607364848288319,0.0009624060672564937,-0.18631050272995905
22,0.00013659718535685892,0.2751293015142794,3.758188819604915e-05,-0.0011497018570991017,bajo,bajo,alto,bajo,alto,alto,bajo,-0.1695468713932639,-0.0004134304912090785,-0.0008009681032021691,-0.0006911198459725827,-0.008976643334157925,-0.003901930097842576,-0.21645224376933364
